timestamp_sent,command_sent,ACT,ACTION,AMR_DOCK,AMR_Footprint,AMR_PosTarget,CAMERA,ITM_ID,JIG_ID,OBJ_Nbr,OBJ_Type,STATION,taskName,task_data,task_output_position,task_output_results,task_outputs,result,task_id,receiver,dispatch_path,message,state_path,state_timeline,timestamp_returned
2026-03-10T10:50:56.393+01:00,SingleDeviceAction,4,,,,,,5,,,,,SingleDeviceAction,"{""id"": ""dd862290-6ac9-4073-b2d1-1fa3f186c6ae"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}",0,Success,"{""Position"": ""0"", ""Results"": ""Success""}",succeeded,dd862290-6ac9-4073-b2d1-1fa3f186c6ae,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:50:56.401+01:00:PENDING | 2026-03-10T10:50:57.407+01:00:EXECUTE | 2026-03-10T10:50:58.415+01:00:COMPLETE,2026-03-10T10:50:58.415+01:00
2026-03-10T10:50:58.419+01:00,SingleTask,,1,,,,,5,2,1,9002,,SingleTask,"{""id"": ""d11725cc-6b89-4a00-b624-d8318aa89717"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,d11725cc-6b89-4a00-b624-d8318aa89717,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:50:58.427+01:00:PENDING | 2026-03-10T10:50:59.432+01:00:EXECUTE | 2026-03-10T10:51:01.441+01:00:COMPLETE,2026-03-10T10:51:01.441+01:00
2026-03-10T10:51:01.441+01:00,SingleTask,,2,,,,,1,2,2,9002,,SingleTask,"{""id"": ""f56bd0fc-be6d-42be-afa2-f760e16a1c95"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,f56bd0fc-be6d-42be-afa2-f760e16a1c95,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:51:01.447+01:00:PENDING | 2026-03-10T10:51:02.452+01:00:EXECUTE | 2026-03-10T10:51:03.456+01:00:COMPLETE,2026-03-10T10:51:03.456+01:00
2026-03-10T10:51:03.461+01:00,SingleDeviceAction,4,,,,,,5,,,,,SingleDeviceAction,"{""id"": ""a2ed6964-74b7-4866-a460-89156580aed2"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}",0,Success,"{""Position"": ""0"", ""Results"": ""Success""}",succeeded,a2ed6964-74b7-4866-a460-89156580aed2,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:51:03.467+01:00:PENDING | 2026-03-10T10:51:04.471+01:00:EXECUTE | 2026-03-10T10:51:05.476+01:00:COMPLETE,2026-03-10T10:51:05.476+01:00
2026-03-10T10:51:05.477+01:00,SingleTask,,1,,,,,5,2,1,9002,,SingleTask,"{""id"": ""edf1996a-fc8c-48ea-b611-65be3d74cb07"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,edf1996a-fc8c-48ea-b611-65be3d74cb07,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:51:05.484+01:00:PENDING | 2026-03-10T10:51:06.488+01:00:EXECUTE | 2026-03-10T10:51:08.497+01:00:COMPLETE,2026-03-10T10:51:08.497+01:00
2026-03-10T10:51:08.499+01:00,SingleTask,,2,,,,,1,2,3,9002,,SingleTask,"{""id"": ""29f0994d-bf08-479a-b1c2-f41c92bfbcd4"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,29f0994d-bf08-479a-b1c2-f41c92bfbcd4,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:51:08.505+01:00:PENDING | 2026-03-10T10:51:09.508+01:00:EXECUTE | 2026-03-10T10:51:11.517+01:00:COMPLETE,2026-03-10T10:51:11.517+01:00
2026-03-10T10:51:11.522+01:00,SingleDeviceAction,4,,,,,,5,,,,,SingleDeviceAction,"{""id"": ""79d4722d-2a4c-48a3-b926-51c965dfb155"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}",0,Success,"{""Position"": ""0"", ""Results"": ""Success""}",succeeded,79d4722d-2a4c-48a3-b926-51c965dfb155,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,EXECUTE > COMPLETE,2026-03-10T10:51:12.537+01:00:EXECUTE | 2026-03-10T10:51:13.562+01:00:COMPLETE,2026-03-10T10:51:13.562+01:00
2026-03-10T10:51:13.564+01:00,SingleTask,,1,,,,,5,2,1,9002,,SingleTask,"{""id"": ""f5d65fa4-38d4-4a88-b79a-8211c72a1971"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,f5d65fa4-38d4-4a88-b79a-8211c72a1971,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:51:13.572+01:00:PENDING | 2026-03-10T10:51:14.576+01:00:EXECUTE | 2026-03-10T10:51:15.581+01:00:COMPLETE,2026-03-10T10:51:15.581+01:00
2026-03-10T10:51:15.583+01:00,SingleTask,,2,,,,,1,2,4,9002,,SingleTask,"{""id"": ""285b5ee3-acf7-4cbe-8e55-54ff108a0071"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,285b5ee3-acf7-4cbe-8e55-54ff108a0071,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:51:15.588+01:00:PENDING | 2026-03-10T10:51:16.594+01:00:EXECUTE | 2026-03-10T10:51:18.602+01:00:COMPLETE,2026-03-10T10:51:18.602+01:00
2026-03-10T10:51:18.607+01:00,SingleDeviceAction,3,,,,,,5,,,,,SingleDeviceAction,"{""id"": ""0cf06c74-eab3-499a-a226-164eb9db0f37"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}",0,Success,"{""Position"": ""0"", ""Results"": ""Success""}",succeeded,0cf06c74-eab3-499a-a226-164eb9db0f37,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:51:18.608+01:00:PENDING | 2026-03-10T10:51:19.613+01:00:EXECUTE | 2026-03-10T10:51:20.617+01:00:COMPLETE,2026-03-10T10:51:20.617+01:00
2026-03-10T10:51:20.618+01:00,SingleTask,,1,,,,,1,2,19,101,,SingleTask,"{""id"": ""4cd4a44b-d78b-4a3a-ba2c-a1036fa466f4"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,4cd4a44b-d78b-4a3a-ba2c-a1036fa466f4,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:51:20.623+01:00:PENDING | 2026-03-10T10:51:21.628+01:00:EXECUTE | 2026-03-10T10:51:22.631+01:00:COMPLETE,2026-03-10T10:51:22.632+01:00
2026-03-10T10:51:22.633+01:00,SingleTask,,2,,,,,1,3,1,101,,SingleTask,"{""id"": ""cdbf2341-4b3c-4900-a3b2-d5d090fd72bc"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,cdbf2341-4b3c-4900-a3b2-d5d090fd72bc,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:51:22.639+01:00:PENDING | 2026-03-10T10:51:23.643+01:00:EXECUTE | 2026-03-10T10:51:24.648+01:00:COMPLETE,2026-03-10T10:51:24.648+01:00
2026-03-10T10:51:24.651+01:00,SingleTask,,1,,,,,1,2,28,101,,SingleTask,"{""id"": ""e382b7a5-faeb-4ba9-aafc-fdc9ff5d8e08"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,e382b7a5-faeb-4ba9-aafc-fdc9ff5d8e08,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:51:24.657+01:00:PENDING | 2026-03-10T10:51:25.662+01:00:EXECUTE | 2026-03-10T10:51:26.665+01:00:COMPLETE,2026-03-10T10:51:26.666+01:00
2026-03-10T10:51:26.668+01:00,SingleTask,,2,,,,,1,3,2,101,,SingleTask,"{""id"": ""c086db3d-8f4e-466b-8248-08321052f937"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,c086db3d-8f4e-466b-8248-08321052f937,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-10T10:51:26.673+01:00:PENDING | 2026-03-10T10:51:27.677+01:00:EXECUTE | 2026-03-10T10:51:29.685+01:00:COMPLETE,2026-03-10T10:51:29.685+01:00
