"timestamp_sent","ACT","ITM_ID","JIG_ID","result","task_id","timestamp_returned"
"2026-03-23T10:35:28.383+01:00","2","1","14","succeeded","4eb83409-ab51-4836-975f-4fe4e3761221","2026-03-23T10:35:30.422+01:00"
"2026-03-23T10:35:51.180+01:00","2","1","14","succeeded","a97f5790-560e-436d-9a0b-bc4a4e5698a5","2026-03-23T10:35:53.215+01:00"
"2026-03-23T10:36:12.009+01:00","2","1","14","succeeded","f4440b03-8705-495e-a152-ba01f1bf1f07","2026-03-23T10:36:15.048+01:00"
"2026-03-23T10:36:34.117+01:00","2","1","14","succeeded","dcb12627-4651-403a-85d9-dc0613549269","2026-03-23T10:36:36.154+01:00"
"2026-03-23T10:36:54.983+01:00","2","1","15","succeeded","25a91469-d1a5-4f38-8665-410cfbd99452","2026-03-23T10:36:58.032+01:00"
"2026-03-23T10:37:14.041+01:00","2","1","15","succeeded","8a6f2f00-80a1-43cb-8e51-468b83a2fef5","2026-03-23T10:37:17.083+01:00"
"2026-03-23T10:37:36.149+01:00","2","1","15","succeeded","93671a33-4176-4745-849a-f48d47a78fc2","2026-03-23T10:37:39.199+01:00"
"2026-03-23T10:37:56.428+01:00","2","1","15","succeeded","2505dfcd-7733-4c69-9bb4-57e59a21f787","2026-03-23T10:37:58.462+01:00"
