timestamp_sent,command_sent,ACT,ACTION,AMR_DOCK,AMR_Footprint,AMR_PosTarget,CAMERA,ITM_ID,JIG_ID,OBJ_Nbr,OBJ_Type,STATION,taskName,task_data,task_output_position,task_output_results,task_outputs,result,task_id,receiver,dispatch_path,message,state_path,state_timeline,timestamp_returned
2026-03-11T13:31:38.464+01:00,ProcessAt3FingerStation,,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""ba2da443-cf30-4654-b640-7e8b4e8972ab"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NONE""}}",0,NONE,"{""Position"": ""0"", ""Results"": ""NONE""}",succeeded,ba2da443-cf30-4654-b640-7e8b4e8972ab,3FG,uGO_CONTROLLER > UR5E_POLYSCOPE > 3FG,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:31:38.472+01:00:PENDING | 2026-03-11T13:31:39.477+01:00:EXECUTE | 2026-03-11T13:31:41.486+01:00:COMPLETE,2026-03-11T13:31:41.486+01:00
2026-03-11T13:31:41.487+01:00,SingleTask,,1,,,,,1,10,1,101,,SingleTask,"{""id"": ""30b1dfe6-c1e4-44ae-9f25-2989e5d01a36"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,30b1dfe6-c1e4-44ae-9f25-2989e5d01a36,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:31:41.493+01:00:PENDING | 2026-03-11T13:31:42.498+01:00:EXECUTE | 2026-03-11T13:31:43.502+01:00:COMPLETE,2026-03-11T13:31:43.502+01:00
2026-03-11T13:31:43.505+01:00,SingleTask,,2,,,,,1,4,21,101,,SingleTask,"{""id"": ""e902a8e5-6854-462d-b4c8-2cfd754dbcc2"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,e902a8e5-6854-462d-b4c8-2cfd754dbcc2,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:31:43.511+01:00:PENDING | 2026-03-11T13:31:44.516+01:00:EXECUTE | 2026-03-11T13:31:45.520+01:00:COMPLETE,2026-03-11T13:31:45.520+01:00
2026-03-11T13:31:45.530+01:00,SingleTask,,1,,,,,1,1,8,101,,SingleTask,"{""id"": ""5bd84806-4566-4eed-8204-4ca601bf1fcc"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,5bd84806-4566-4eed-8204-4ca601bf1fcc,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:31:45.536+01:00:PENDING | 2026-03-11T13:31:46.540+01:00:EXECUTE | 2026-03-11T13:31:47.545+01:00:COMPLETE,2026-03-11T13:31:47.545+01:00
2026-03-11T13:31:47.546+01:00,SingleTask,,2,,,,,1,10,1,101,,SingleTask,"{""id"": ""0134270d-ce63-462e-9ede-70c0261f1dba"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,0134270d-ce63-462e-9ede-70c0261f1dba,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:31:47.553+01:00:PENDING | 2026-03-11T13:31:48.558+01:00:EXECUTE | 2026-03-11T13:31:50.567+01:00:COMPLETE,2026-03-11T13:31:50.567+01:00
2026-03-11T13:31:50.572+01:00,ProcessAt3FingerStation,,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""2c58923e-37f5-48d5-9567-777b8a0a95da"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""02""}}",0,02,"{""Position"": ""0"", ""Results"": ""02""}",succeeded,2c58923e-37f5-48d5-9567-777b8a0a95da,3FG,uGO_CONTROLLER > UR5E_POLYSCOPE > 3FG,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:31:50.578+01:00:PENDING | 2026-03-11T13:31:51.583+01:00:EXECUTE | 2026-03-11T13:31:52.587+01:00:COMPLETE,2026-03-11T13:31:52.587+01:00
2026-03-11T13:31:52.588+01:00,SingleTask,,1,,,,,1,10,1,101,,SingleTask,"{""id"": ""4927f038-6462-474b-8f1d-bf2a9257825c"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,4927f038-6462-474b-8f1d-bf2a9257825c,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:31:52.593+01:00:PENDING | 2026-03-11T13:31:53.598+01:00:EXECUTE | 2026-03-11T13:31:55.606+01:00:COMPLETE,2026-03-11T13:31:55.606+01:00
2026-03-11T13:31:55.607+01:00,SingleTask,,2,,,,,1,2,2,101,,SingleTask,"{""id"": ""b89fdbcb-eebc-4493-a99e-882ac0010fc5"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,b89fdbcb-eebc-4493-a99e-882ac0010fc5,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:31:55.614+01:00:PENDING | 2026-03-11T13:31:56.618+01:00:EXECUTE | 2026-03-11T13:31:57.622+01:00:COMPLETE,2026-03-11T13:31:57.622+01:00
2026-03-11T13:31:57.631+01:00,SingleTask,,1,,,,,1,1,9,101,,SingleTask,"{""id"": ""1677e442-2d56-4ba6-8b40-c8c675d5c8e1"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,1677e442-2d56-4ba6-8b40-c8c675d5c8e1,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:31:57.638+01:00:PENDING | 2026-03-11T13:31:58.642+01:00:EXECUTE | 2026-03-11T13:31:59.646+01:00:COMPLETE,2026-03-11T13:31:59.646+01:00
2026-03-11T13:31:59.647+01:00,SingleTask,,2,,,,,1,10,1,101,,SingleTask,"{""id"": ""202f517d-b5ba-4fcc-944b-b5279fb3d71b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,202f517d-b5ba-4fcc-944b-b5279fb3d71b,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-11T13:31:59.653+01:00:PENDING | 2026-03-11T13:32:00.657+01:00:EXECUTE | 2026-03-11T13:32:01.661+01:00:COMPLETE,2026-03-11T13:32:01.662+01:00
